,TimeSpent,PagesViewed,LeadStatus,EmailSent,LeadSource,PaymentHistory,Converted
11086,19,7.0,2,1,1,0,0
11087,12,8.0,3,1,8,0,0
11088,25,8.0,2,1,7,1,0
11089,18,10.0,2,1,8,0,0
11090,7,3.0,1,1,3,0,0
11091,32,9.0,2,1,3,0,0
11092,11,10.0,1,1,8,1,0
11093,5,2.0,1,1,1,0,0
11094,38,5.0,3,1,3,1,0
11095,22,11.0,3,0,1,0,0
11096,45,14.0,2,1,1,0,0
11097,52,11.0,3,0,3,0,0
11098,17,12.0,3,1,2,1,0
11099,54,15.0,2,1,7,0,0
11100,58,14.0,3,1,7,1,0
11101,15,11.0,3,1,8,0,0
11102,20,9.0,1,1,3,1,0
11103,52,10.0,2,1,3,1,0
11104,59,9.0,1,0,1,1,0
11105,47,14.0,3,1,1,1,0
11106,12,7.0,2,1,1,0,0
11107,56,7.0,3,1,3,0,0
11108,58,8.0,2,1,7,0,0
11109,47,15.0,1,1,2,1,0
11110,15,5.0,2,1,7,0,0
11111,8,13.0,2,0,3,0,0
11112,10,15.0,1,1,7,0,1
11113,24,10.0,2,1,1,0,0
11114,38,13.0,3,0,1,0,0
11115,34,2.0,1,1,3,1,0
11116,54,6.0,1,0,7,1,0
11117,19,3.0,1,1,1,1,0
11118,27,8.0,2,1,8,1,0
11119,23,6.0,1,0,3,0,0
11120,23,13.0,3,1,7,0,0
11121,57,3.0,1,1,8,0,0
11122,29,2.0,1,1,7,0,0
11123,14,12.0,2,1,7,0,0
11124,28,3.0,1,1,3,0,0
11125,44,12.0,2,1,1,1,0
11126,33,6.0,3,0,1,1,0
11127,47,10.0,1,1,2,1,0
11128,22,6.0,2,1,7,1,0
11129,6,14.0,1,1,8,0,0
11130,12,6.0,2,1,2,1,0
11131,49,6.0,3,1,7,1,0
11132,25,13.0,3,0,1,0,0
11133,11,11.0,1,1,1,1,0
11134,36,11.0,2,1,3,0,0
11135,45,5.0,1,1,7,1,0
11136,12,3.0,1,1,2,1,0
11137,23,10.0,3,1,1,0,0
11138,49,11.0,3,1,3,1,0
11139,18,12.0,1,1,1,0,0
11140,27,8.0,3,0,8,0,0
11141,30,10.0,1,1,8,1,0
11142,14,5.0,2,1,1,1,0
11143,37,2.0,3,1,3,1,0
11144,15,13.0,1,1,8,1,0
11145,27,4.0,1,1,7,1,0
11146,60,3.0,1,1,7,0,0
11147,9,11.0,1,1,1,1,0
11148,28,3.0,3,0,8,0,0
11149,57,13.0,2,1,8,0,0
11150,22,6.0,2,1,1,1,0
11151,6,8.0,1,1,2,1,0
11152,40,13.0,1,1,3,1,0
11153,20,7.0,2,1,2,0,0
11154,26,8.0,2,1,1,0,0
11155,32,14.0,3,1,2,0,0
11156,18,14.0,3,1,1,1,0
11157,7,8.0,2,1,2,0,0
11158,52,13.0,3,1,8,1,0
11159,12,9.0,1,1,2,0,0
11160,23,6.0,3,0,1,0,0
11161,45,9.0,3,1,2,1,0
11162,45,3.0,1,1,1,0,0
11163,27,14.0,1,0,1,0,0
11164,11,9.0,1,1,3,1,0
11165,30,11.0,3,1,2,1,0
11166,21,8.0,3,1,8,0,0
11167,44,14.0,1,1,8,0,0
11168,39,2.0,2,1,8,1,0
11169,47,9.0,3,1,8,1,0
11170,60,2.0,1,1,1,1,0
11171,36,7.0,1,1,8,1,0
11172,31,15.0,2,1,1,0,0
11173,34,14.0,3,1,2,1,0
11174,22,2.0,2,1,3,1,0
11175,32,3.0,3,1,8,1,0
11176,37,10.0,2,1,2,1,0
11177,22,10.0,3,1,2,0,0
11178,34,2.0,2,1,2,0,0
11179,46,4.0,1,0,2,1,0
11180,43,5.0,1,1,1,0,0
11181,44,4.0,1,1,8,1,0
11182,8,7.0,2,1,7,1,0
11183,30,11.0,3,1,1,0,0
11184,59,9.0,3,1,3,1,0
11185,54,5.0,2,1,1,0,0
11186,58,8.0,2,1,8,0,0
11187,13,8.0,2,1,2,0,0
11188,28,10.0,1,1,2,1,0
11189,50,9.0,2,1,2,1,0
11190,54,12.0,1,1,7,1,0
11191,9,14.0,3,1,8,0,0
11192,23,7.0,1,1,1,1,0
11193,28,7.0,3,1,2,0,0
11194,43,13.0,2,1,8,1,0
11195,18,7.0,3,1,3,1,0
11196,52,8.0,1,1,3,1,0
11197,57,9.0,2,1,3,0,0
11198,60,3.0,1,1,2,0,0
11199,6,2.0,1,1,8,1,0
11200,44,13.0,1,1,3,0,0
11201,9,12.0,2,1,1,1,0
11202,37,11.0,3,1,3,0,0
11203,23,4.0,1,1,7,0,0
11204,59,9.0,2,1,8,1,0
11205,48,5.0,2,1,2,1,0
11206,39,4.0,3,1,7,0,0
11207,37,6.0,1,1,8,1,0
11208,15,10.0,2,1,8,1,0
11209,21,12.0,1,1,7,1,0
11210,14,15.0,2,1,3,1,0
11211,9,2.0,2,1,1,0,0
11212,9,6.0,3,1,8,1,0
11213,52,4.0,2,1,7,0,0
11214,6,15.0,2,1,8,0,0
11215,36,13.0,1,1,8,0,0
11216,7,6.0,2,1,1,1,0
11217,13,3.0,2,0,1,1,0
11218,39,15.0,3,1,3,0,0
11219,38,8.0,3,1,2,1,0
11220,20,5.0,1,1,2,0,0
11221,31,12.0,1,1,1,0,0
11222,12,12.0,2,1,3,1,0
11223,51,13.0,1,1,1,0,0
11224,42,12.0,1,1,3,0,0
11225,25,6.0,2,1,8,1,0
11226,29,12.0,3,1,3,1,0
11227,17,5.0,3,1,1,0,0
11228,19,6.0,1,1,3,1,0
11229,49,7.0,3,1,3,1,0
11230,29,9.0,2,1,2,1,0
11231,22,14.0,3,1,1,0,0
11232,25,12.0,1,1,2,0,0
11233,45,14.0,1,1,3,1,0
11234,21,15.0,2,1,8,0,0
11235,44,9.0,3,1,8,0,0
11236,55,14.0,3,1,7,0,0
11237,25,6.0,2,1,2,0,0
11238,6,8.0,1,1,1,1,0
11239,55,5.0,2,1,8,1,0
11240,41,10.0,3,1,2,0,0
11241,13,12.0,3,1,7,0,0
11242,23,3.0,1,1,7,1,0
11243,18,10.0,2,0,3,1,0
11244,11,12.0,1,1,8,1,0
11245,24,13.0,1,1,8,0,0
11246,54,3.0,3,0,1,0,0
11247,52,5.0,3,1,3,1,0
11248,39,12.0,3,1,7,1,0
11249,10,2.0,2,1,8,0,0
11250,40,4.0,1,1,1,1,0
11251,32,7.0,1,1,1,1,0
11252,21,15.0,3,1,8,0,0
11253,26,14.0,2,1,8,0,0
11254,45,7.0,1,1,1,1,0
11255,46,6.0,1,1,8,1,0
11256,48,9.0,2,1,2,1,0
11257,10,6.0,2,1,8,0,0
11258,47,12.0,1,1,1,0,0
11259,30,8.0,3,1,8,1,0
11260,16,7.0,2,1,2,0,0
11261,28,2.0,1,1,1,0,0
11262,9,5.0,3,1,8,0,0
11263,6,12.0,2,1,7,1,0
11264,21,4.0,3,1,7,0,0
11265,9,12.0,3,1,3,1,0
11266,15,6.0,2,1,8,0,0
11267,14,10.0,2,0,1,0,0
11268,34,3.0,2,1,1,0,0
11269,35,10.0,2,1,8,1,0
11270,24,15.0,3,0,7,0,0
11271,11,4.0,1,0,3,1,0
11272,24,2.0,3,1,2,0,0
11273,58,12.0,2,1,7,0,0
11274,23,5.0,3,1,3,0,0
11275,5,11.0,2,1,3,1,0
11276,58,15.0,2,1,3,1,0
11277,15,9.0,2,1,2,1,0
11278,15,5.0,3,1,8,0,0
11279,12,15.0,2,1,2,1,0
11280,59,7.0,1,1,3,1,0
11281,11,15.0,1,1,1,1,0
11282,48,6.0,2,1,2,0,0
11283,8,2.0,3,1,7,0,0
11284,37,2.0,1,1,2,0,0
11285,11,13.0,2,0,8,1,0
11286,12,7.0,2,1,3,0,0
11287,12,6.0,1,1,3,1,0
11288,42,5.0,2,1,2,0,0
11289,13,7.0,2,1,2,1,0
11290,49,15.0,3,1,1,0,0
11291,12,4.0,2,1,1,1,0
11292,28,9.0,3,0,1,0,0
11293,14,13.0,1,1,3,1,0
11294,7,11.0,3,1,3,0,0
11295,5,4.0,1,1,8,0,0
11296,5,11.0,3,1,2,0,0
11297,42,15.0,1,0,8,0,0
11298,12,13.0,3,1,3,0,0
11299,52,11.0,1,1,3,1,0
11300,41,8.0,3,1,7,0,0
11301,32,7.0,3,1,1,0,0
11302,27,2.0,1,1,2,0,0
11303,53,5.0,3,1,8,0,0
11304,32,4.0,2,1,2,0,0
11305,50,6.0,2,1,2,1,0
11306,37,6.0,3,1,1,1,0
11307,25,13.0,1,1,2,0,0
11308,21,9.0,1,1,8,0,0
11309,57,7.0,1,1,2,0,0
11310,29,13.0,1,1,2,1,0
11311,51,3.0,3,1,1,0,0
11312,38,8.0,2,1,3,1,0
11313,17,5.0,2,1,3,0,0
11314,24,15.0,3,1,8,0,0
11315,22,2.0,2,1,2,1,0
11316,60,11.0,2,1,1,1,0
11317,35,13.0,1,1,3,0,0
11318,37,2.0,3,1,8,1,0
11319,52,14.0,2,1,8,1,0
11320,43,10.0,3,1,3,0,0
11321,35,5.0,1,1,7,1,0
11322,12,10.0,3,1,3,0,0
11323,16,9.0,3,1,3,1,0
11324,35,10.0,2,1,2,0,0
11325,60,6.0,2,1,7,1,0
11326,33,5.0,1,1,7,1,0
11327,46,4.0,1,1,2,0,0
11328,30,4.0,2,1,7,1,0
11329,34,5.0,2,1,3,0,0
11330,16,7.0,1,1,1,0,0
11331,35,11.0,3,1,7,0,0
11332,9,6.0,3,1,8,1,0
11333,50,4.0,3,1,8,0,0
11334,7,4.0,1,1,7,0,0
11335,45,3.0,1,1,7,0,0
11336,32,2.0,2,1,1,1,0
11337,33,10.0,2,1,3,1,0
11338,37,14.0,2,0,7,1,0
11339,37,2.0,2,1,2,0,0
11340,26,13.0,1,1,3,1,0
11341,17,10.0,3,1,1,0,0
11342,33,4.0,2,1,7,1,0
11343,31,12.0,2,1,3,0,0
11344,39,15.0,3,0,1,0,0
11345,17,11.0,3,1,1,0,0
11346,53,5.0,2,1,7,1,0
11347,30,14.0,1,1,3,1,0
11348,54,10.0,3,1,7,0,0
11349,9,9.0,1,1,2,0,0
11350,29,13.0,2,1,3,1,0
11351,38,2.0,3,1,3,0,0
11352,37,4.0,2,0,8,0,0
11353,24,6.0,2,1,2,1,0
11354,30,3.0,1,1,7,0,0
11355,59,15.0,2,0,3,0,0
11356,14,11.0,1,1,7,1,0
11357,16,8.0,3,0,8,1,0
11358,7,4.0,3,1,7,0,0
11359,35,12.0,3,1,1,0,0
11360,46,3.0,1,1,7,0,0
11361,31,5.0,2,0,1,0,0
11362,42,14.0,3,1,2,1,0
11363,18,2.0,2,1,3,0,0
11364,51,15.0,1,1,8,0,0
11365,35,15.0,1,1,7,1,1
11366,34,8.0,3,0,8,0,0
11367,21,12.0,3,0,7,0,0
11368,25,5.0,1,1,3,0,0
11369,23,3.0,3,1,2,1,0
11370,52,15.0,3,1,2,1,0
11371,14,6.0,1,1,8,1,0
11372,52,4.0,1,0,3,1,0
11373,6,15.0,2,1,2,1,0
11374,42,2.0,3,1,8,0,0
11375,41,7.0,3,1,8,0,0
11376,60,6.0,3,1,1,0,0
11377,47,3.0,2,1,8,0,0
11378,35,2.0,2,1,1,1,0
11379,16,7.0,1,1,1,0,0
11380,19,15.0,3,1,3,1,0
11381,47,14.0,1,1,8,1,1
11382,31,11.0,3,1,7,1,0
11383,52,4.0,1,1,2,1,0
11384,25,10.0,3,1,7,0,0
11385,37,6.0,2,1,2,1,0
11386,33,10.0,2,1,3,1,0
11387,39,9.0,1,1,1,1,0
11388,22,11.0,1,1,1,1,0
11389,30,2.0,1,1,1,1,0
11390,34,15.0,1,1,3,0,0
11391,39,2.0,1,1,2,0,0
11392,30,15.0,1,1,1,0,0
11393,51,8.0,1,1,8,0,0
11394,42,10.0,3,1,3,1,0
11395,11,4.0,3,1,7,1,0
11396,20,15.0,1,1,3,0,0
11397,21,4.0,3,1,2,1,0
11398,7,11.0,2,1,3,1,0
11399,39,14.0,2,1,3,0,0
11400,45,2.0,3,1,7,0,0
11401,58,6.0,2,0,1,1,0
11402,15,8.0,2,1,2,1,0
11403,14,11.0,2,1,7,0,0
11404,24,11.0,1,1,1,1,0
11405,11,14.0,3,0,3,0,0
11406,6,7.0,3,1,3,0,0
11407,41,5.0,2,1,8,1,0
11408,6,11.0,3,1,3,0,0
11409,13,11.0,2,1,1,1,0
11410,10,8.0,2,1,8,1,0
11411,9,11.0,3,1,1,0,0
11412,19,10.0,2,1,1,1,0
11413,32,2.0,1,1,2,1,0
11414,60,11.0,2,1,2,0,0
11415,51,2.0,1,1,3,0,0
11416,57,10.0,3,0,7,1,0
11417,53,14.0,3,0,8,1,0
11418,48,6.0,3,1,3,1,0
11419,7,12.0,2,1,1,0,0
11420,8,7.0,2,1,8,0,0
11421,26,8.0,2,1,3,1,0
11422,50,4.0,1,1,7,0,0
11423,33,13.0,3,0,7,1,0
11424,37,3.0,2,1,3,0,0
11425,38,3.0,3,0,2,0,0
11426,20,14.0,2,1,7,0,0
11427,50,5.0,3,1,1,0,0
11428,56,6.0,1,1,2,1,0
11429,48,15.0,1,1,8,0,0
11430,40,8.0,1,1,1,0,0
11431,58,3.0,2,1,3,1,0
11432,28,4.0,1,1,8,0,0
11433,7,3.0,3,1,8,1,0
11434,14,13.0,3,1,7,0,0
11435,33,7.0,2,1,1,0,0
11436,24,6.0,1,1,8,1,0
11437,47,4.0,3,1,3,0,0
11438,57,2.0,2,1,3,1,0
11439,5,12.0,2,1,2,1,0
11440,41,11.0,2,1,2,0,0
11441,48,10.0,2,1,3,1,0
11442,24,13.0,3,1,8,1,0
11443,5,6.0,3,1,2,0,0
11444,39,6.0,3,1,1,0,0
11445,36,6.0,3,1,1,0,0
11446,14,2.0,2,1,7,1,0
11447,8,6.0,2,0,2,0,0
11448,24,14.0,3,1,3,0,0
11449,36,13.0,3,1,1,0,0
11450,53,3.0,1,1,7,0,0
11451,58,5.0,3,1,8,0,0
11452,29,3.0,2,0,8,0,0
11453,50,7.0,3,1,1,0,0
11454,45,8.0,2,1,7,0,0
11455,28,2.0,3,1,1,0,0
11456,56,11.0,3,1,7,1,0
11457,60,3.0,1,1,8,0,0
11458,41,15.0,3,1,3,1,0
11459,6,13.0,3,1,7,1,0
11460,40,12.0,1,1,8,1,0
11461,40,5.0,2,1,1,0,0
11462,52,14.0,3,0,3,1,0
11463,59,3.0,3,1,1,0,0
11464,40,10.0,3,1,1,1,0
11465,16,4.0,3,1,8,0,0
11466,27,7.0,3,1,2,0,0
11467,8,13.0,3,1,8,0,0
11468,32,7.0,3,1,2,0,0
11469,30,3.0,3,1,3,1,0
11470,7,3.0,2,1,2,1,0
11471,54,15.0,3,1,7,1,0
11472,43,2.0,3,1,2,0,0
11473,32,5.0,3,1,2,1,0
11474,23,6.0,2,0,1,1,0
11475,30,11.0,1,1,3,0,0
11476,59,11.0,2,1,7,0,0
11477,36,10.0,1,1,1,1,0
11478,39,15.0,3,1,8,1,0
11479,60,7.0,1,1,3,1,0
11480,49,14.0,3,1,1,1,0
11481,14,15.0,2,1,3,0,0
11482,30,3.0,3,1,1,0,0
11483,37,11.0,2,0,8,0,0
11484,8,3.0,2,0,7,0,0
11485,18,13.0,1,1,1,0,0
11486,49,4.0,3,1,8,0,0
11487,60,3.0,2,1,3,0,0
11488,36,12.0,2,1,7,0,0
11489,53,10.0,3,0,7,0,0
11490,51,4.0,3,1,2,1,0
11491,59,3.0,3,1,7,0,0
11492,42,8.0,2,1,3,0,0
11493,22,2.0,3,1,3,0,0
11494,59,10.0,3,1,1,0,0
11495,56,9.0,3,1,1,0,0
11496,11,11.0,1,1,1,1,0
11497,57,11.0,3,1,1,1,0
11498,33,11.0,3,1,1,0,0
11499,53,14.0,1,1,7,0,1
11500,21,14.0,3,0,7,0,0
11501,57,13.0,1,0,1,1,0
11502,26,11.0,2,0,2,1,0
11503,28,8.0,3,1,8,0,0
11504,18,14.0,2,1,7,1,0
11505,41,10.0,1,1,2,1,0
11506,18,2.0,3,1,7,0,0
11507,49,5.0,1,1,3,0,0
11508,21,13.0,1,0,3,0,0
11509,28,4.0,1,1,2,0,0
11510,37,6.0,3,1,3,0,0
11511,41,7.0,3,1,8,1,0
11512,10,4.0,2,1,2,1,0
11513,23,8.0,2,1,8,1,0
11514,19,11.0,1,1,8,1,0
11515,18,10.0,2,1,8,1,0
11516,56,10.0,2,1,2,1,0
11517,34,11.0,3,1,7,0,0
11518,22,4.0,3,1,2,1,0
11519,9,13.0,3,1,8,1,0
11520,59,3.0,1,1,1,0,0
11521,28,15.0,3,1,2,0,0
11522,46,7.0,3,1,2,0,0
11523,33,11.0,3,1,3,0,0
11524,14,6.0,3,1,2,0,0
11525,38,12.0,2,1,3,0,0
11526,11,4.0,1,1,1,0,0
11527,16,5.0,1,1,8,0,0
11528,14,9.0,3,0,3,0,0
11529,31,9.0,2,1,8,1,0
11530,21,5.0,3,1,8,0,0
11531,34,4.0,3,1,8,1,0
11532,38,15.0,3,1,8,1,0
11533,33,11.0,3,1,8,0,0
11534,24,8.0,3,1,2,1,0
11535,60,6.0,1,1,3,0,0
11536,38,3.0,2,1,7,1,0
11537,33,15.0,2,0,8,1,0
11538,29,5.0,1,0,7,1,0
11539,17,7.0,2,0,1,0,0
11540,60,8.0,3,1,1,1,0
11541,14,7.0,3,1,2,1,0
11542,53,5.0,1,1,2,1,0
11543,52,2.0,2,0,8,1,0
11544,44,6.0,1,1,7,1,0
11545,21,5.0,3,1,2,0,0
11546,54,7.0,2,1,3,0,0
11547,14,12.0,1,1,2,1,0
11548,59,14.0,2,0,3,1,0
11549,51,12.0,3,1,7,0,0
11550,58,13.0,1,1,3,1,1
11551,22,4.0,3,1,1,1,0
11552,36,9.0,1,1,8,1,0
11553,24,5.0,3,1,3,0,0
11554,56,3.0,1,1,7,1,0
11555,55,7.0,2,1,1,0,0
11556,44,14.0,3,0,8,1,0
11557,20,10.0,1,1,2,0,0
11558,50,10.0,3,1,8,0,0
11559,39,13.0,1,1,2,0,0
11560,40,8.0,3,1,7,0,0
11561,14,13.0,3,1,1,1,0
11562,34,12.0,3,1,1,0,0
11563,41,14.0,3,1,2,0,0
11564,32,12.0,1,1,2,1,0
11565,17,3.0,1,1,7,1,0
11566,9,11.0,1,1,3,0,0
11567,5,2.0,3,1,2,0,0
11568,12,6.0,3,1,2,1,0
11569,15,7.0,1,1,3,1,0
11570,19,4.0,1,1,8,0,0
11571,23,5.0,2,1,1,0,0
11572,18,12.0,1,1,3,1,0
11573,53,8.0,1,1,3,0,0
11574,28,15.0,1,1,3,1,0
11575,24,7.0,1,1,2,1,0
11576,16,8.0,1,1,8,0,0
11577,21,9.0,1,1,7,1,0
11578,55,9.0,2,1,8,1,0
11579,44,10.0,1,0,3,0,0
11580,27,3.0,1,1,8,0,0
11581,27,11.0,1,1,8,0,0
11582,44,15.0,3,1,3,1,0
11583,14,6.0,2,1,1,1,0
11584,30,9.0,3,1,7,1,0
11585,50,6.0,2,1,7,1,0
11586,46,6.0,2,1,2,1,0
11587,42,9.0,2,1,3,1,0
11588,60,5.0,1,1,8,1,0
11589,24,5.0,2,1,3,0,0
11590,31,8.0,1,1,8,1,0
11591,42,8.0,2,1,1,0,0
11592,21,5.0,3,1,2,0,0
11593,31,7.0,1,1,1,0,0
11594,39,12.0,1,1,8,1,0
11595,20,9.0,1,1,3,1,0
11596,19,14.0,1,1,1,0,0
11597,55,4.0,1,1,8,0,0
11598,42,2.0,3,1,7,1,0
11599,36,11.0,3,1,1,0,0
11600,52,12.0,2,1,7,1,0
11601,12,11.0,3,1,1,1,0
11602,17,6.0,2,1,1,1,0
11603,11,6.0,1,1,8,0,0
11604,9,14.0,2,1,1,0,0
11605,31,11.0,1,1,8,1,0
11606,43,6.0,2,0,1,0,0
11607,11,2.0,2,0,7,1,0
11608,20,11.0,2,1,2,0,0
11609,26,12.0,1,1,2,1,0
11610,40,6.0,2,1,2,0,0
11611,40,11.0,3,1,7,1,0
11612,10,12.0,2,0,2,1,0
11613,32,4.0,3,1,7,0,0
11614,31,12.0,1,1,7,0,1
11615,27,4.0,1,1,3,0,0
11616,44,8.0,2,1,2,1,0
11617,39,12.0,3,1,2,0,0
11618,10,13.0,3,1,7,1,0
11619,37,3.0,3,1,1,0,0
11620,23,8.0,2,0,1,0,0
11621,34,12.0,3,1,1,0,0
11622,7,3.0,3,1,8,0,0
11623,36,14.0,1,1,7,0,0
11624,9,15.0,3,1,7,0,0
11625,8,15.0,1,1,1,0,0
11626,54,14.0,1,1,8,0,0
11627,38,3.0,2,1,8,0,0
11628,28,3.0,1,1,2,1,0
11629,25,5.0,1,1,2,1,0
11630,27,9.0,1,1,2,1,0
11631,58,8.0,2,1,1,0,0
11632,21,11.0,3,1,3,1,0
11633,8,13.0,1,1,2,1,0
11634,55,4.0,2,0,2,1,0
11635,49,5.0,3,1,2,1,0
11636,47,11.0,2,1,7,0,0
11637,59,15.0,3,1,8,1,0
11638,59,2.0,1,1,8,0,0
11639,34,5.0,3,1,2,1,0
11640,22,13.0,2,1,1,0,0
11641,17,6.0,3,1,2,0,0
11642,60,11.0,2,1,2,0,0
11643,54,12.0,3,1,3,0,0
11644,23,2.0,2,1,8,1,0
11645,39,15.0,1,1,8,1,0
11646,32,7.0,1,1,1,0,0
11647,34,6.0,1,1,7,1,0
11648,44,3.0,3,1,3,0,0
11649,9,2.0,2,1,2,1,0
11650,40,10.0,1,1,7,1,0
11651,17,12.0,3,0,3,0,0
11652,44,11.0,2,1,8,0,0
11653,30,4.0,3,1,7,0,0
11654,20,10.0,2,1,8,0,0
11655,54,5.0,1,1,7,1,0
11656,46,4.0,3,1,7,1,0
11657,57,8.0,1,1,2,1,0
11658,52,5.0,3,1,1,1,0
11659,21,4.0,1,1,8,1,0
11660,58,10.0,1,1,3,0,0
11661,9,2.0,1,1,8,0,0
11662,59,13.0,1,0,7,1,0
11663,30,10.0,3,1,3,1,0
11664,14,15.0,2,1,3,0,1
11665,58,7.0,3,1,1,1,0
11666,33,10.0,2,1,1,1,0
11667,49,7.0,3,1,7,1,0
11668,29,7.0,1,1,7,1,0
11669,16,7.0,2,1,3,1,0
11670,14,14.0,3,1,3,1,0
11671,29,13.0,2,1,8,0,0
11672,36,3.0,3,1,3,1,0
11673,58,11.0,1,0,2,1,0
11674,52,9.0,3,0,3,0,0
11675,42,14.0,2,1,1,0,0
11676,44,3.0,1,1,1,1,0
11677,9,9.0,2,1,3,1,0
11678,60,15.0,3,1,8,1,0
11679,11,9.0,1,1,7,1,0
11680,45,12.0,3,0,3,1,0
11681,30,5.0,2,1,8,1,0
11682,58,11.0,1,1,7,1,1
11683,31,7.0,1,1,7,0,0
11684,10,7.0,3,1,8,1,0
11685,37,3.0,3,0,2,0,0
11686,47,9.0,2,1,8,0,0
11687,41,8.0,1,1,3,1,0
11688,39,8.0,3,1,3,0,0
11689,20,5.0,1,1,7,1,0
11690,48,12.0,2,1,7,0,0
11691,10,15.0,1,0,3,0,0
11692,10,4.0,1,1,7,1,0
11693,33,11.0,1,1,2,1,1
11694,45,6.0,1,1,2,0,0
11695,22,13.0,3,1,1,1,0
11696,11,9.0,1,1,3,1,0
11697,6,13.0,2,1,7,1,0
11698,47,9.0,1,1,8,0,0
11699,45,4.0,2,1,1,1,0
11700,24,8.0,1,1,2,0,0
11701,17,11.0,3,1,7,0,0
11702,17,7.0,2,1,1,1,0
11703,54,7.0,1,1,2,1,0
11704,41,12.0,3,1,3,0,0
11705,13,14.0,3,1,8,1,0
11706,31,5.0,3,1,8,1,0
11707,6,4.0,2,1,1,1,0
11708,37,10.0,3,1,8,1,0
11709,31,6.0,3,1,8,1,0
11710,16,7.0,2,1,1,1,0
11711,14,9.0,1,1,2,0,0
11712,31,4.0,2,1,3,1,0
11713,47,14.0,3,1,2,0,0
11714,36,11.0,1,1,1,0,0
11715,39,5.0,3,1,8,0,0
11716,38,14.0,3,1,3,1,0
11717,57,11.0,3,0,1,1,0
11718,35,8.0,2,0,3,0,0
11719,5,10.0,3,1,2,0,0
11720,41,12.0,3,1,2,1,0
11721,6,2.0,2,1,8,0,0
11722,12,10.0,1,1,7,0,0
11723,50,5.0,2,1,7,0,0
11724,49,7.0,3,1,1,0,0
11725,7,6.0,1,1,1,0,0
11726,40,11.0,2,1,7,0,0
11727,10,2.0,2,1,3,1,0
11728,59,10.0,1,0,1,1,0
11729,29,8.0,2,1,1,1,0
11730,54,15.0,2,1,3,0,0
11731,46,14.0,2,1,1,0,0
11732,20,11.0,1,1,7,1,0
11733,56,11.0,2,1,3,0,0
11734,54,12.0,3,0,8,1,0
11735,32,5.0,2,1,2,0,0
11736,7,15.0,1,1,1,1,0
11737,59,13.0,2,1,3,0,0
11738,6,12.0,1,1,7,0,0
11739,28,5.0,1,1,3,1,0
11740,16,8.0,1,1,7,0,0
11741,53,10.0,3,1,8,1,0
11742,24,7.0,3,1,3,0,0
11743,45,7.0,3,1,8,1,0
11744,48,8.0,2,1,2,1,0
11745,41,14.0,3,1,3,1,0
11746,17,3.0,3,1,8,1,0
11747,40,6.0,2,1,1,0,0
11748,17,14.0,2,1,3,1,0
11749,28,4.0,3,1,3,1,0
11750,8,2.0,3,1,2,1,0
11751,44,14.0,2,1,7,0,0
11752,5,7.0,2,1,1,0,0
11753,18,5.0,2,1,1,1,0
11754,37,5.0,3,1,2,1,0
11755,15,6.0,3,1,3,1,0
11756,10,2.0,2,1,7,1,0
11757,28,10.0,2,1,1,1,0
11758,59,14.0,1,1,7,0,0
11759,38,14.0,2,1,8,0,0
11760,52,14.0,1,1,2,1,0
11761,32,8.0,3,1,1,1,0
11762,15,15.0,1,1,7,1,0
11763,47,10.0,2,1,3,1,0
11764,26,5.0,1,1,8,0,0
11765,11,11.0,2,1,7,0,0
11766,8,5.0,2,1,8,1,0
11767,55,12.0,1,1,2,0,1
11768,12,10.0,3,1,3,1,0
11769,19,5.0,3,1,7,0,0
11770,15,14.0,2,1,2,0,0
11771,11,11.0,3,1,8,1,0
11772,48,13.0,1,1,3,1,0
11773,51,10.0,2,1,3,0,0
11774,27,13.0,1,1,8,0,0
11775,25,15.0,3,0,3,0,0
11776,35,5.0,2,1,2,1,0
11777,56,7.0,1,1,2,1,0
11778,45,2.0,2,1,3,1,0
11779,17,12.0,1,1,7,0,0
11780,13,7.0,2,1,1,0,0
11781,55,12.0,2,1,2,1,0
11782,35,15.0,2,1,7,1,0
11783,43,14.0,3,1,1,1,1
11784,59,7.0,3,1,7,1,0
11785,7,7.0,3,1,3,0,0
11786,49,2.0,3,1,8,0,0
11787,45,12.0,1,1,7,0,0
11788,35,2.0,3,1,8,1,0
11789,8,5.0,2,1,3,0,0
11790,53,15.0,2,0,1,1,0
11791,33,12.0,1,0,3,0,0
11792,11,5.0,3,0,7,0,0
11793,22,5.0,2,1,3,1,0
11794,55,2.0,2,1,3,1,0
11795,26,12.0,1,1,1,1,0
11796,51,4.0,2,0,3,0,0
11797,45,14.0,3,0,7,1,0
11798,38,9.0,3,1,2,1,0
11799,54,5.0,3,1,8,1,0
11800,13,13.0,3,1,2,1,0
11801,16,11.0,3,1,7,1,0
11802,18,6.0,3,1,3,1,0
11803,18,11.0,2,1,3,1,0
11804,35,8.0,1,1,8,1,0
11805,7,10.0,2,1,1,0,0
11806,18,7.0,2,1,2,1,0
11807,42,7.0,2,1,3,1,0
11808,6,13.0,2,1,8,0,0
11809,43,9.0,1,1,3,0,0
11810,28,3.0,1,1,8,1,0
11811,8,4.0,3,1,8,0,0
11812,50,13.0,1,1,3,1,1
11813,59,8.0,3,1,7,0,0
11814,39,13.0,2,0,7,1,0
11815,5,6.0,1,0,8,0,0
11816,56,5.0,2,1,3,1,0
11817,48,2.0,1,1,3,1,0
11818,36,14.0,3,1,1,0,0
11819,57,13.0,2,1,1,1,0
