,TimeSpent,PagesViewed,LeadStatus,EmailSent,LeadSource,PaymentHistory,Converted
51762,8,10.0,3,1,3,0,0
51763,30,7.0,3,1,1,0,0
51764,44,2.0,1,1,2,1,0
51765,20,10.0,1,1,2,0,0
51766,53,10.0,1,1,3,1,0
51767,58,9.0,3,0,8,0,0
51768,40,11.0,2,1,7,1,0
51769,24,9.0,2,1,7,1,0
51770,45,6.0,3,1,2,1,0
51771,25,10.0,3,1,8,1,0
51772,42,5.0,3,1,1,1,0
51773,8,7.0,1,1,2,1,0
51774,32,11.0,1,1,3,0,0
51775,46,12.0,3,1,2,1,0
51776,50,12.0,1,1,2,0,0
51777,43,7.0,2,0,3,0,0
51778,14,7.0,1,1,1,1,0
51779,36,5.0,1,0,8,1,0
51780,24,12.0,2,1,3,0,0
51781,32,8.0,2,1,3,1,0
51782,29,8.0,1,1,7,1,0
51783,37,6.0,1,1,2,1,0
51784,17,4.0,3,1,2,1,0
51785,34,7.0,3,1,1,1,0
51786,47,2.0,3,0,3,1,0
51787,14,10.0,2,1,3,0,0
51788,25,7.0,2,1,1,0,0
51789,57,4.0,1,1,7,1,0
51790,14,7.0,3,1,8,0,0
51791,8,13.0,1,0,3,1,0
51792,16,14.0,3,1,2,0,0
51793,7,9.0,3,1,2,0,0
51794,32,2.0,2,1,8,0,0
51795,52,13.0,3,1,3,0,0
51796,59,12.0,2,1,1,0,0
51797,48,9.0,2,0,8,0,0
51798,9,12.0,1,0,2,0,0
51799,24,3.0,1,1,7,0,0
51800,6,6.0,1,1,1,1,0
51801,36,14.0,1,1,1,0,0
51802,48,14.0,2,1,8,1,0
51803,11,13.0,3,0,2,1,0
51804,13,2.0,1,1,1,1,0
51805,48,3.0,3,1,8,0,0
51806,9,14.0,3,1,7,0,0
51807,27,4.0,2,1,3,1,0
51808,46,12.0,3,1,2,1,0
51809,8,3.0,1,1,3,1,0
51810,34,3.0,3,1,1,1,0
51811,47,9.0,1,1,3,1,0
51812,41,4.0,3,1,3,0,0
51813,39,15.0,3,1,3,1,0
51814,15,10.0,1,1,2,1,0
51815,36,6.0,3,1,2,1,0
51816,27,14.0,1,0,8,1,0
51817,32,14.0,1,1,1,1,1
51818,33,10.0,3,1,7,1,0
51819,46,15.0,1,1,2,0,0
51820,12,10.0,3,1,8,0,0
51821,57,9.0,3,1,3,1,0
51822,46,11.0,3,1,3,1,0
51823,56,14.0,1,0,2,1,0
51824,25,2.0,3,1,3,1,0
51825,37,2.0,1,1,3,1,0
51826,44,9.0,1,1,2,1,0
51827,33,8.0,1,0,7,1,0
51828,30,8.0,3,1,1,0,0
51829,53,6.0,3,1,7,0,0
51830,59,6.0,1,0,1,0,0
51831,26,13.0,2,1,8,0,0
51832,12,6.0,1,1,8,1,0
51833,33,9.0,2,1,1,0,0
51834,28,4.0,1,1,3,1,0
51835,36,2.0,2,1,8,1,0
51836,50,14.0,2,1,1,1,0
51837,28,6.0,1,1,8,0,0
51838,52,9.0,2,1,8,0,0
51839,37,15.0,2,1,7,0,0
51840,51,8.0,2,1,7,1,0
51841,7,15.0,3,1,1,1,0
51842,48,9.0,3,1,3,1,0
51843,45,8.0,1,1,3,0,0
51844,16,15.0,1,1,3,1,0
51845,24,8.0,1,1,3,0,0
51846,39,6.0,1,1,3,0,0
51847,36,13.0,2,1,2,1,0
51848,36,10.0,3,1,7,0,0
51849,21,11.0,3,1,3,1,0
51850,33,3.0,3,1,3,1,0
51851,28,13.0,1,1,2,1,0
51852,40,2.0,3,1,8,1,0
51853,12,14.0,3,1,8,0,0
51854,9,9.0,3,1,2,0,0
51855,37,5.0,3,1,1,1,0
51856,31,6.0,2,1,8,1,0
51857,21,13.0,1,1,2,0,0
51858,14,10.0,2,1,1,0,0
51859,42,15.0,2,1,8,1,0
51860,9,6.0,2,1,8,0,0
51861,39,8.0,2,1,7,1,0
51862,7,10.0,2,1,7,0,0
51863,51,14.0,1,1,2,0,0
51864,41,14.0,3,0,8,0,0
51865,7,12.0,2,1,3,1,0
51866,16,7.0,1,0,1,1,0
51867,13,8.0,2,1,3,1,0
51868,6,8.0,1,1,2,1,0
51869,14,2.0,1,1,1,0,0
51870,53,5.0,1,0,8,1,0
51871,45,6.0,1,1,7,1,0
51872,22,2.0,2,1,7,1,0
51873,53,14.0,2,1,8,1,0
51874,12,5.0,3,1,2,0,0
51875,9,15.0,3,1,3,0,0
51876,20,14.0,1,1,3,1,0
51877,31,8.0,1,1,8,1,0
51878,20,6.0,2,1,7,1,0
51879,51,9.0,2,1,8,1,0
51880,28,5.0,2,1,3,1,0
51881,58,7.0,1,1,8,0,0
51882,14,6.0,3,1,7,1,0
51883,32,8.0,3,1,8,1,0
51884,60,2.0,3,1,7,1,0
51885,35,11.0,1,0,8,0,1
51886,32,3.0,1,1,8,1,0
51887,28,15.0,1,1,3,0,0
51888,12,3.0,1,1,3,1,0
51889,48,5.0,3,1,7,0,0
51890,11,10.0,3,1,2,0,0
51891,32,8.0,3,1,1,1,0
51892,45,11.0,3,1,8,1,0
51893,30,2.0,1,1,2,1,0
51894,36,8.0,2,1,7,0,0
51895,21,12.0,1,1,3,0,0
51896,13,2.0,3,1,3,1,0
51897,39,11.0,1,1,8,0,0
51898,20,12.0,3,1,7,0,0
51899,14,3.0,2,1,1,1,0
51900,30,11.0,1,1,8,0,0
51901,40,8.0,3,1,7,1,0
51902,22,4.0,2,1,8,0,0
51903,6,10.0,1,1,8,0,0
51904,49,4.0,1,1,8,1,0
51905,12,15.0,3,1,2,1,0
51906,12,13.0,1,1,3,1,0
51907,60,4.0,1,1,7,1,0
51908,32,14.0,3,1,7,1,0
51909,38,9.0,1,1,1,1,0
51910,60,9.0,1,1,3,1,0
51911,38,4.0,3,1,3,0,0
51912,8,15.0,2,1,2,0,0
51913,7,14.0,1,1,7,0,0
51914,48,9.0,1,0,3,1,0
51915,52,3.0,2,1,7,0,0
51916,42,7.0,3,1,7,1,0
51917,59,6.0,2,1,2,1,0
51918,57,12.0,1,1,7,1,0
51919,39,5.0,3,1,3,0,0
51920,57,13.0,2,1,8,1,0
51921,14,12.0,2,0,1,1,0
51922,16,13.0,2,1,2,0,0
51923,24,4.0,3,1,3,1,0
51924,24,6.0,3,1,1,0,0
51925,9,5.0,3,1,3,0,0
51926,45,15.0,2,1,2,1,0
51927,51,10.0,3,1,3,0,0
51928,12,4.0,1,1,1,0,0
51929,39,2.0,1,1,7,1,0
51930,13,4.0,2,1,2,0,0
51931,36,9.0,2,1,2,0,0
51932,13,8.0,1,1,1,0,0
51933,11,9.0,2,1,8,0,0
51934,11,13.0,2,1,1,0,0
51935,40,11.0,2,1,3,0,0
51936,38,11.0,3,1,1,0,0
51937,45,9.0,2,1,2,1,0
51938,9,7.0,3,1,7,1,0
51939,34,12.0,3,1,2,1,0
51940,39,14.0,3,0,2,0,0
51941,35,5.0,3,1,7,0,0
51942,5,15.0,3,1,8,1,0
51943,60,15.0,2,1,3,0,0
51944,58,3.0,1,1,7,1,0
51945,7,8.0,1,1,1,1,0
51946,6,3.0,2,1,8,1,0
51947,17,4.0,1,1,2,1,0
51948,33,2.0,1,1,7,0,0
51949,26,4.0,3,1,3,1,0
51950,14,13.0,1,1,3,0,0
51951,36,5.0,2,1,3,1,0
51952,39,10.0,2,1,3,0,0
51953,35,4.0,3,1,8,0,0
51954,22,3.0,1,1,1,1,0
51955,13,14.0,3,1,8,1,0
51956,27,14.0,2,1,7,0,0
51957,46,7.0,1,1,7,1,0
51958,11,15.0,1,1,2,1,0
51959,29,5.0,2,1,2,1,0
51960,9,11.0,2,1,1,0,0
51961,42,10.0,2,0,3,1,0
51962,16,13.0,3,1,7,0,0
51963,49,2.0,3,1,3,0,0
51964,27,6.0,2,1,2,1,0
51965,22,3.0,1,1,3,1,0
51966,24,2.0,1,1,2,0,0
51967,23,8.0,3,1,3,1,0
51968,56,9.0,3,1,3,1,0
51969,14,3.0,2,1,1,1,0
51970,30,12.0,3,1,3,1,0
51971,59,7.0,2,1,7,1,0
51972,28,10.0,1,1,1,0,0
51973,48,5.0,3,1,3,0,0
51974,48,2.0,1,1,1,1,0
51975,15,8.0,3,1,7,1,0
51976,30,13.0,2,1,8,0,0
51977,38,13.0,2,1,2,0,0
51978,57,8.0,2,1,2,1,0
51979,46,3.0,1,1,1,1,0
51980,39,15.0,1,1,1,1,0
51981,35,12.0,1,1,2,0,0
51982,6,14.0,2,1,7,0,0
51983,9,8.0,2,1,2,0,0
51984,32,13.0,3,1,3,1,0
51985,8,2.0,3,1,8,1,0
51986,8,7.0,2,1,1,1,0
51987,46,7.0,3,1,1,0,0
51988,44,14.0,1,1,7,0,0
51989,41,11.0,2,1,3,0,0
51990,33,3.0,3,1,2,0,0
51991,18,8.0,2,1,8,0,0
51992,22,12.0,1,1,2,0,0
51993,59,4.0,1,0,7,0,0
51994,36,15.0,2,1,1,1,0
51995,45,14.0,2,1,2,0,0
51996,38,6.0,3,1,2,1,0
51997,48,13.0,3,1,1,1,0
51998,22,15.0,2,1,8,0,0
51999,14,5.0,3,1,3,0,0
52000,26,12.0,1,1,7,1,0
52001,53,6.0,2,1,3,0,0
52002,33,6.0,3,1,2,0,0
52003,60,5.0,3,1,1,0,0
52004,56,9.0,3,1,3,1,0
52005,19,11.0,2,1,8,0,0
52006,29,4.0,3,1,1,0,0
52007,19,14.0,2,1,7,0,0
52008,56,8.0,3,1,3,0,0
52009,12,2.0,3,1,1,1,0
52010,13,4.0,2,1,2,1,0
52011,38,14.0,3,1,3,1,0
52012,11,9.0,3,1,7,0,0
52013,9,9.0,2,1,8,0,0
52014,36,6.0,1,1,3,1,0
52015,45,9.0,3,1,8,1,0
52016,9,12.0,2,1,1,1,0
52017,37,9.0,1,1,1,1,0
52018,58,5.0,3,1,3,1,0
52019,23,5.0,3,1,2,0,0
52020,55,5.0,1,1,7,0,0
52021,58,9.0,3,1,3,1,0
52022,50,14.0,3,1,3,0,0
52023,13,14.0,2,0,1,0,0
52024,18,4.0,2,1,1,0,0
52025,45,14.0,2,1,1,0,0
52026,29,13.0,2,1,2,0,0
52027,30,9.0,3,1,2,0,0
52028,33,4.0,3,1,7,1,0
52029,36,11.0,3,1,2,1,0
52030,20,15.0,3,1,2,1,0
52031,23,3.0,1,1,2,0,0
52032,23,6.0,3,1,1,0,0
52033,10,9.0,1,1,8,0,0
52034,58,14.0,1,1,3,1,0
52035,26,6.0,3,1,7,1,0
52036,46,5.0,2,0,8,0,0
52037,22,12.0,1,1,3,0,0
52038,58,9.0,2,1,8,0,0
52039,16,12.0,3,1,8,1,0
52040,6,6.0,1,1,2,0,0
52041,46,5.0,2,0,7,0,0
52042,38,2.0,3,1,8,1,0
52043,42,9.0,2,1,7,0,0
52044,22,7.0,2,1,8,0,0
52045,28,13.0,1,1,8,1,0
52046,16,6.0,2,1,2,1,0
52047,27,12.0,2,1,2,1,0
52048,26,15.0,2,1,1,1,0
52049,16,9.0,1,1,1,1,0
52050,23,9.0,3,1,1,0,0
52051,41,13.0,1,0,2,0,0
52052,37,9.0,1,1,2,1,0
52053,11,2.0,2,1,8,1,0
52054,44,11.0,3,0,8,1,0
52055,36,13.0,3,1,2,0,0
52056,49,3.0,2,1,1,1,0
52057,36,15.0,1,1,8,1,1
52058,50,11.0,1,1,3,0,0
52059,55,2.0,1,1,2,0,0
52060,38,12.0,3,0,2,0,0
52061,59,2.0,3,1,1,1,0
52062,50,15.0,2,1,8,1,0
52063,23,8.0,3,1,7,0,0
52064,42,7.0,2,1,8,1,0
52065,51,3.0,1,1,7,0,0
52066,8,14.0,1,1,2,1,0
52067,51,14.0,2,1,2,1,0
52068,12,6.0,3,1,1,0,0
52069,53,14.0,2,1,3,1,0
52070,59,15.0,1,1,2,1,0
52071,36,9.0,2,0,8,1,0
52072,12,7.0,3,1,2,1,0
52073,48,2.0,1,1,2,0,0
52074,36,13.0,1,1,8,0,1
52075,44,6.0,3,1,8,1,0
52076,19,12.0,3,1,8,1,0
52077,57,15.0,1,1,7,1,0
52078,26,14.0,1,1,3,1,0
52079,20,9.0,2,1,7,0,0
52080,42,9.0,3,1,7,1,0
52081,9,9.0,1,0,7,0,0
52082,7,12.0,2,1,2,1,0
52083,56,9.0,1,1,8,1,0
52084,5,10.0,1,1,2,0,0
52085,48,12.0,1,1,7,1,0
52086,45,10.0,3,1,3,0,0
52087,13,8.0,1,1,7,0,0
52088,14,2.0,2,1,7,0,0
52089,51,7.0,1,1,8,0,0
52090,31,15.0,2,1,7,1,0
52091,17,6.0,3,1,7,0,0
52092,52,6.0,2,1,3,1,0
52093,55,10.0,3,1,1,1,0
52094,36,14.0,3,1,7,1,0
52095,21,14.0,1,0,1,1,0
52096,30,6.0,2,1,8,0,0
52097,27,12.0,1,1,7,1,0
52098,13,2.0,2,1,3,0,0
52099,53,14.0,1,1,8,0,0
52100,57,3.0,3,1,1,0,0
52101,6,6.0,3,1,8,0,0
52102,35,13.0,3,1,7,1,0
52103,9,2.0,2,1,3,1,0
52104,6,4.0,2,1,7,1,0
52105,53,11.0,2,1,2,1,0
52106,36,9.0,1,1,1,0,0
52107,40,11.0,2,1,3,1,0
52108,56,14.0,3,1,7,0,0
52109,43,5.0,1,1,2,1,0
52110,6,8.0,3,1,3,1,0
52111,30,11.0,3,0,8,1,0
52112,56,13.0,2,1,8,0,0
52113,13,7.0,2,1,7,0,0
52114,37,6.0,2,1,3,0,0
52115,38,13.0,2,1,7,1,0
52116,51,10.0,1,1,7,0,0
52117,33,11.0,2,1,1,0,0
52118,12,3.0,1,1,2,0,0
52119,37,4.0,1,0,8,0,0
52120,35,4.0,2,1,3,0,0
52121,48,13.0,2,1,8,1,0
52122,46,10.0,3,1,2,1,0
52123,37,11.0,3,1,8,0,0
52124,30,5.0,1,1,8,0,0
52125,33,3.0,3,1,2,1,0
52126,40,5.0,2,1,7,0,0
52127,28,3.0,1,1,2,0,0
52128,52,6.0,1,1,1,0,0
52129,50,13.0,3,1,1,1,0
52130,51,9.0,3,1,8,1,0
52131,6,5.0,3,1,7,1,0
52132,47,8.0,2,1,8,1,0
52133,12,2.0,3,0,1,1,0
52134,31,8.0,2,1,7,1,0
52135,23,4.0,3,1,7,1,0
52136,7,3.0,2,1,8,0,0
52137,8,9.0,3,1,1,0,0
52138,43,6.0,1,1,7,0,0
52139,16,15.0,1,1,8,1,0
52140,43,14.0,2,1,8,1,0
52141,45,11.0,1,1,1,0,0
52142,33,12.0,3,1,7,1,0
52143,15,11.0,2,1,7,0,0
52144,17,11.0,3,0,3,0,0
52145,12,4.0,1,1,2,0,0
52146,36,7.0,2,1,2,0,0
52147,23,2.0,1,1,8,0,0
52148,47,3.0,3,1,8,0,0
52149,35,3.0,1,1,2,0,0
52150,58,13.0,1,1,1,1,0
52151,52,5.0,3,1,3,1,0
52152,25,9.0,2,1,3,0,0
52153,12,11.0,1,1,7,1,0
52154,14,6.0,2,1,2,0,0
52155,41,10.0,1,1,1,1,0
52156,37,6.0,3,1,8,0,0
52157,26,7.0,3,1,3,1,0
52158,57,6.0,1,1,7,1,0
52159,32,10.0,1,1,2,0,0
52160,55,15.0,2,1,7,0,0
52161,30,9.0,1,1,7,1,0
52162,15,4.0,3,1,2,0,0
52163,32,13.0,1,1,8,1,0
52164,22,9.0,3,1,8,1,0
52165,24,3.0,2,1,1,1,0
52166,33,8.0,1,1,2,1,0
52167,48,4.0,2,1,1,1,0
52168,11,3.0,3,1,8,0,0
52169,50,3.0,3,1,2,1,0
52170,55,8.0,3,1,1,0,0
52171,48,8.0,2,1,2,1,0
52172,60,12.0,1,1,1,1,0
52173,42,15.0,3,1,3,1,0
52174,15,8.0,3,1,8,1,0
52175,51,14.0,2,1,8,1,0
52176,13,11.0,3,1,3,1,0
52177,14,13.0,1,0,8,1,0
52178,37,13.0,3,1,3,1,0
52179,58,10.0,3,1,3,1,0
52180,17,2.0,3,1,3,0,0
52181,9,4.0,3,1,2,1,0
52182,7,5.0,2,1,8,0,0
52183,59,10.0,1,1,8,0,0
52184,12,3.0,3,1,2,0,0
52185,57,15.0,1,1,3,0,0
52186,6,15.0,2,1,2,0,0
52187,25,15.0,3,1,1,0,0
52188,57,3.0,1,1,3,1,0
52189,5,13.0,2,1,7,1,0
52190,36,14.0,2,1,1,0,0
52191,47,11.0,3,1,3,1,0
52192,44,11.0,3,1,2,0,0
52193,37,13.0,1,1,1,0,0
52194,60,8.0,3,1,2,0,0
52195,25,9.0,3,1,1,1,0
52196,15,12.0,2,1,2,1,0
52197,16,12.0,1,1,8,1,0
52198,6,15.0,3,1,3,1,0
52199,49,8.0,3,1,8,0,0
52200,38,4.0,1,1,8,1,0
52201,52,7.0,1,0,3,1,0
52202,38,12.0,3,1,8,0,0
52203,39,6.0,3,1,8,1,0
52204,43,11.0,1,1,1,1,0
52205,22,7.0,2,1,3,1,0
52206,42,13.0,3,1,8,0,0
52207,25,3.0,1,1,3,1,0
52208,54,13.0,2,1,3,1,0
52209,36,8.0,1,1,1,0,0
52210,33,9.0,1,1,2,0,0
52211,57,11.0,3,1,3,1,0
52212,16,6.0,2,1,3,1,0
52213,39,14.0,3,1,7,1,0
52214,35,4.0,1,1,2,0,0
52215,55,14.0,1,1,2,0,1
52216,44,3.0,2,1,1,0,0
52217,34,3.0,3,0,3,1,0
52218,32,2.0,2,1,3,1,0
52219,40,15.0,3,1,3,1,0
52220,58,14.0,2,1,7,0,0
52221,5,2.0,3,1,8,1,0
52222,25,5.0,2,1,1,1,0
52223,46,9.0,2,1,8,1,0
52224,54,13.0,1,1,7,0,1
52225,8,5.0,3,1,7,1,0
52226,6,4.0,1,1,3,1,0
52227,21,5.0,3,1,7,0,0
52228,59,8.0,1,0,3,0,0
52229,10,11.0,2,1,2,1,0
52230,31,5.0,1,1,1,0,0
52231,5,14.0,1,1,1,0,0
52232,31,12.0,3,1,2,0,0
52233,13,11.0,2,1,3,1,0
52234,24,14.0,2,1,3,0,0
52235,11,5.0,3,1,7,1,0
52236,53,10.0,1,1,8,1,0
52237,41,8.0,3,1,2,1,0
52238,45,15.0,1,1,7,0,0
52239,52,7.0,2,1,2,1,0
52240,54,10.0,2,1,1,0,0
52241,35,10.0,2,1,3,1,0
52242,40,9.0,1,1,1,0,0
52243,22,5.0,1,1,3,0,0
52244,60,9.0,2,1,2,1,0
52245,21,8.0,3,1,8,1,0
52246,12,11.0,3,1,7,1,0
52247,39,3.0,3,1,8,0,0
52248,14,11.0,2,1,1,1,0
52249,58,13.0,1,1,8,0,0
52250,27,15.0,1,1,2,1,0
52251,38,2.0,3,1,8,1,0
52252,33,9.0,2,1,2,0,0
52253,20,11.0,2,1,1,1,0
52254,39,9.0,3,1,1,0,0
52255,27,3.0,3,1,8,1,0
52256,11,8.0,3,1,7,1,0
52257,27,3.0,1,1,3,0,0
52258,49,6.0,3,1,3,1,0
52259,34,8.0,3,1,8,1,0
52260,49,3.0,2,1,7,0,0
52261,48,7.0,2,1,3,1,0
52262,29,5.0,1,1,8,1,0
52263,58,14.0,2,1,3,1,0
52264,60,7.0,1,1,1,0,0
52265,7,7.0,2,1,2,0,0
52266,33,15.0,3,1,3,0,0
52267,8,3.0,2,1,2,0,0
52268,40,2.0,3,1,8,1,0
52269,10,9.0,2,1,3,0,0
52270,25,2.0,1,1,2,0,0
52271,16,4.0,2,1,7,0,0
52272,38,12.0,1,1,2,0,0
52273,41,6.0,2,1,1,1,0
52274,24,2.0,1,1,3,1,0
52275,26,11.0,1,1,3,0,0
52276,14,5.0,1,1,3,0,0
52277,50,5.0,3,1,3,0,0
52278,16,12.0,2,1,3,1,0
52279,34,4.0,2,1,1,0,0
52280,48,14.0,2,1,1,0,0
52281,54,12.0,3,1,7,0,0
52282,59,6.0,2,1,2,0,0
52283,49,12.0,3,1,7,0,0
52284,55,3.0,2,1,8,0,0
52285,27,3.0,3,1,2,0,0
52286,14,11.0,1,1,8,0,0
52287,60,9.0,1,1,2,0,0
52288,52,3.0,2,1,3,0,0
52289,23,3.0,2,1,7,1,0
52290,27,11.0,2,1,2,1,0
52291,18,14.0,2,1,7,0,0
52292,5,15.0,1,1,1,0,0
52293,50,9.0,3,1,8,1,0
52294,11,3.0,2,1,2,1,0
52295,40,6.0,2,1,2,1,0
52296,28,14.0,3,1,7,0,0
52297,31,14.0,3,1,1,1,0
52298,36,13.0,3,1,8,1,0
52299,52,7.0,3,1,2,0,0
52300,12,5.0,1,1,7,1,0
52301,17,9.0,3,1,7,0,0
52302,10,9.0,3,1,8,1,0
52303,49,12.0,3,1,3,1,0
52304,15,14.0,1,1,8,0,0
52305,52,6.0,3,1,1,0,0
52306,31,5.0,1,1,2,1,0
52307,38,9.0,3,1,8,1,0
52308,15,4.0,1,1,7,0,0
52309,18,12.0,3,1,2,0,0
52310,57,8.0,2,1,8,1,0
52311,54,6.0,3,1,2,0,0
52312,46,13.0,1,1,3,1,0
52313,44,14.0,3,1,2,1,0
52314,18,7.0,2,1,1,0,0
52315,45,9.0,2,1,8,0,0
52316,19,10.0,2,1,3,1,0
52317,21,12.0,3,1,7,0,0
52318,19,7.0,1,1,1,1,0
52319,26,15.0,3,1,8,0,0
52320,11,4.0,2,1,2,0,0
52321,12,15.0,2,1,7,1,0
52322,50,11.0,1,1,8,0,0
52323,21,5.0,3,1,7,0,0
52324,30,4.0,2,1,2,1,0
52325,49,8.0,1,1,7,1,0
52326,56,4.0,2,1,1,1,0
52327,24,13.0,1,1,3,0,0
52328,19,10.0,1,1,7,1,0
52329,26,5.0,1,1,3,0,0
52330,26,15.0,2,1,1,1,0
52331,36,6.0,2,1,2,1,0
52332,35,10.0,1,1,8,1,0
52333,44,4.0,3,1,3,1,0
52334,26,12.0,2,1,8,1,0
52335,16,13.0,3,1,8,1,0
52336,28,7.0,2,1,2,1,0
52337,12,12.0,1,1,1,1,0
52338,19,10.0,1,1,8,0,0
52339,23,11.0,2,1,1,1,0
52340,30,12.0,2,1,3,0,0
52341,49,5.0,3,1,8,0,0
52342,18,15.0,2,0,2,0,0
52343,56,6.0,2,1,8,0,0
52344,52,11.0,2,0,2,1,0
52345,36,12.0,3,1,7,0,0
52346,40,13.0,1,0,2,1,0
52347,49,13.0,3,1,8,0,0
52348,43,15.0,1,1,1,0,0
52349,25,8.0,2,1,7,1,0
52350,30,12.0,1,1,2,1,0
52351,22,11.0,3,1,7,1,0
52352,52,9.0,2,1,2,1,0
52353,23,5.0,3,1,3,1,0
52354,7,12.0,1,1,7,0,0
52355,34,10.0,2,1,3,0,0
52356,29,10.0,2,1,3,1,0
52357,8,11.0,3,1,3,1,0
52358,21,4.0,3,1,3,1,0
52359,43,10.0,3,1,8,0,0
52360,7,2.0,1,1,8,0,0
52361,9,7.0,2,1,2,1,0
52362,18,3.0,1,0,8,0,0
52363,44,4.0,2,1,7,1,0
52364,53,10.0,1,1,8,0,0
52365,28,11.0,1,1,8,1,0
52366,17,6.0,3,1,2,0,0
52367,25,2.0,1,1,3,0,0
52368,37,9.0,3,0,8,0,0
52369,41,6.0,3,0,2,0,0
52370,23,11.0,2,0,7,0,0
52371,45,8.0,3,1,3,1,0
52372,60,10.0,3,1,1,0,0
52373,31,14.0,1,1,1,1,1
52374,11,7.0,3,1,8,1,0
52375,20,7.0,1,1,1,0,0
52376,57,9.0,3,1,3,0,0
52377,25,2.0,2,1,7,1,0
52378,24,12.0,2,1,7,0,0
52379,20,9.0,2,1,7,1,0
52380,15,7.0,3,1,8,1,0
52381,19,3.0,2,0,1,0,0
52382,14,5.0,3,0,8,1,0
52383,24,11.0,1,1,1,1,0
52384,21,5.0,3,1,2,1,0
52385,12,7.0,3,1,1,0,0
52386,5,12.0,3,1,1,1,0
52387,24,11.0,3,1,2,0,0
52388,25,12.0,2,1,8,0,0
52389,22,11.0,2,1,1,1,0
52390,36,5.0,2,1,2,0,0
52391,50,11.0,1,1,2,1,0
52392,8,13.0,1,0,3,1,0
52393,23,4.0,2,1,3,0,0
52394,38,13.0,3,1,8,1,1
52395,34,7.0,1,1,2,0,0
52396,16,3.0,2,1,7,0,0
52397,22,13.0,1,1,3,0,0
52398,58,11.0,3,1,2,1,0
52399,24,3.0,1,0,3,0,0
52400,21,11.0,2,0,7,1,0
52401,30,3.0,1,1,8,0,0
52402,8,6.0,2,1,7,0,0
52403,8,13.0,1,1,7,0,0
52404,60,15.0,1,1,1,0,0
52405,58,9.0,1,1,7,1,0
52406,7,9.0,2,1,1,1,0
52407,25,8.0,3,1,1,1,0
52408,23,11.0,2,1,3,0,0
52409,25,8.0,3,1,8,1,0
52410,31,9.0,1,0,8,1,0
52411,15,2.0,1,1,8,1,0
52412,40,13.0,3,1,8,1,0
52413,11,4.0,1,1,1,1,0
52414,25,6.0,2,1,7,1,0
52415,52,5.0,2,1,8,1,0
52416,39,10.0,2,1,1,1,0
52417,28,12.0,1,1,2,0,0
52418,24,6.0,3,1,3,1,0
52419,52,2.0,2,1,3,0,0
52420,25,14.0,1,1,8,1,0
52421,45,9.0,3,1,3,1,0
52422,34,15.0,1,1,3,1,0
52423,26,7.0,3,1,8,0,0
52424,18,10.0,1,1,8,0,0
52425,16,6.0,2,1,1,0,0
52426,47,7.0,3,0,3,0,0
52427,41,11.0,1,1,2,1,0
52428,38,3.0,1,1,2,0,0
52429,45,7.0,2,1,3,0,0
52430,49,15.0,2,1,7,0,0
52431,58,10.0,3,1,1,0,0
52432,27,4.0,1,1,8,1,0
52433,57,8.0,3,1,7,0,0
52434,6,15.0,2,1,1,1,0
52435,37,15.0,2,1,8,1,0
52436,7,3.0,2,1,3,1,0
52437,52,5.0,3,1,8,1,0
52438,16,5.0,1,1,3,1,0
52439,56,5.0,3,1,1,0,0
52440,14,7.0,3,1,8,0,0
52441,43,2.0,2,1,7,1,0
52442,20,11.0,3,1,7,0,0
52443,54,8.0,3,1,2,0,0
52444,50,10.0,2,1,2,1,0
52445,38,14.0,3,1,3,0,0
52446,45,2.0,1,1,1,1,0
52447,30,13.0,2,1,8,1,0
52448,33,11.0,3,1,7,1,0
52449,43,3.0,2,1,7,0,0
52450,7,5.0,1,1,8,1,0
52451,8,5.0,2,1,8,1,0
52452,32,5.0,2,1,7,0,0
52453,20,3.0,3,1,3,0,0
52454,59,6.0,3,1,3,1,0
52455,34,8.0,3,1,3,0,0
52456,58,12.0,1,1,7,1,1
52457,53,6.0,1,1,8,1,0
52458,6,8.0,3,1,3,1,0
52459,57,2.0,3,1,3,1,0
52460,18,10.0,2,1,7,1,0
52461,13,13.0,2,1,1,0,0
52462,56,15.0,1,0,8,0,1
52463,16,14.0,3,0,8,1,0
52464,47,10.0,3,1,2,1,0
52465,25,10.0,3,1,2,1,0
52466,43,11.0,3,1,1,0,0
52467,59,8.0,2,1,7,1,0
52468,57,4.0,1,1,1,0,0
52469,40,2.0,1,1,1,1,0
52470,59,11.0,2,1,7,0,0
52471,14,2.0,2,1,1,1,0
52472,24,8.0,2,1,7,0,0
52473,47,6.0,1,1,8,1,0
52474,15,10.0,3,0,1,1,0
52475,11,6.0,2,1,8,0,0
52476,56,8.0,1,1,1,0,0
52477,49,15.0,2,1,2,0,0
52478,57,7.0,2,1,1,0,0
52479,19,14.0,2,0,1,1,0
52480,48,7.0,1,0,7,1,0
52481,46,14.0,1,1,1,1,0
52482,8,15.0,2,1,1,1,0
52483,19,15.0,2,1,3,0,1
52484,27,12.0,1,1,7,0,0
52485,22,8.0,1,1,1,0,0
52486,20,7.0,1,1,8,0,0
52487,37,15.0,1,1,3,1,1
52488,37,3.0,1,1,1,1,0
52489,22,9.0,1,1,1,0,0
52490,13,11.0,2,1,1,1,0
52491,56,13.0,2,1,1,1,0
52492,15,12.0,2,0,1,0,0
52493,51,5.0,2,1,8,1,0
52494,39,11.0,1,1,1,1,0
52495,44,13.0,1,1,7,0,0
